X (Polymer Concentration),Y (Pore Size),Z (Resistance),M (Rejection)
30.19019019,40.01901902,7.515507307,85.97661361
30.2002002,40.02002002,7.515118218,85.9746038
30.21021021,40.02102102,7.514729129,85.97259399
30.22022022,40.02202202,7.51434004,85.97058418
30.23023023,40.02302302,7.513950951,85.96857437
30.24024024,40.02402402,7.513561862,85.96656456
30.25025025,40.02502503,7.513172773,85.96455475
30.26026026,40.02602603,7.512783684,85.96254494
30.27027027,40.02702703,7.512394595,85.96053514
30.28028028,40.02802803,7.512005506,85.95852533
30.29029029,40.02902903,7.511616416,85.95651552
30.3003003,40.03003003,7.511227327,85.95450571
30.31031031,40.03103103,7.510838238,85.9524959
30.32032032,40.03203203,7.510449149,85.95048609
30.33033033,40.03303303,7.51006006,85.94847628
30.34034034,40.03403403,7.509670971,85.94646647
30.35035035,40.03503504,7.509281882,85.94445666
30.36036036,40.03603604,7.508892793,85.94244685
30.37037037,40.03703704,7.508503704,85.94043704
30.38038038,40.03803804,7.508114615,85.93842723
30.39039039,40.03903904,7.507725526,85.93641742
30.4004004,40.04004004,7.507336436,85.93440761
30.41041041,40.04104104,7.506947347,85.9323978
30.42042042,40.04204204,7.506558258,85.93038799
30.43043043,40.04304304,7.506169169,85.92837818
30.44044044,40.04404404,7.50578008,85.92636837
30.45045045,40.04504505,7.505390991,85.92435856
30.46046046,40.04604605,7.505001902,85.92234875
30.47047047,40.04704705,7.504612813,85.92033894
30.48048048,40.04804805,7.504223724,85.91832913
30.49049049,40.04904905,7.503834635,85.91631932
30.5005005,40.05005005,7.503445546,85.91430951
30.51051051,40.05105105,7.503056456,85.9122997
30.52052052,40.05205205,7.502667367,85.91028989
30.53053053,40.05305305,7.502278278,85.90828008
30.54054054,40.05405405,7.501889189,85.90627027
30.55055055,40.05505506,7.5015001,85.90426046
30.56056056,40.05605606,7.501111011,85.90225065
30.57057057,40.05705706,7.500721922,85.90024084
30.58058058,40.05805806,7.500332833,85.89823103
30.59059059,40.05905906,7.499943744,85.89622122
30.6006006,40.06006006,7.499554655,85.89421141
30.61061061,40.06106106,7.499165566,85.8922016
30.62062062,40.06206206,7.498776476,85.89019179
30.63063063,40.06306306,7.498387387,85.88818198
30.64064064,40.06406406,7.497998298,85.88617217
30.65065065,40.06506507,7.497609209,85.88416236
30.66066066,40.06606607,7.49722012,85.88215255
30.67067067,40.06706707,7.496831031,85.88014274
30.68068068,40.06806807,7.496441942,85.87813293
30.69069069,40.06906907,7.496052853,85.87612312
30.7007007,40.07007007,7.495663764,85.87411331
30.71071071,40.07107107,7.495274675,85.8721035
30.72072072,40.07207207,7.494885586,85.87009369
30.73073073,40.07307307,7.494496496,85.86808388
30.74074074,40.07407407,7.494107407,85.86607407
30.75075075,40.07507508,7.493718318,85.86406426
30.76076076,40.07607608,7.493329229,85.86205445
30.77077077,40.07707708,7.49294014,85.86004464
30.78078078,40.07807808,7.492551051,85.85803483
30.79079079,40.07907908,7.492161962,85.85602503
30.8008008,40.08008008,7.491772873,85.85401522
30.81081081,40.08108108,7.491383784,85.85200541
30.82082082,40.08208208,7.490994695,85.8499956
30.83083083,40.08308308,7.490605606,85.84798579
30.84084084,40.08408408,7.490216517,85.84597598
30.85085085,40.08508509,7.489827427,85.84396617
30.86086086,40.08608609,7.489438338,85.84195636
30.87087087,40.08708709,7.489049249,85.83994655
30.88088088,40.08808809,7.48866016,85.83793674
30.89089089,40.08908909,7.488271071,85.83592693
30.9009009,40.09009009,7.487881982,85.83391712
30.91091091,40.09109109,7.487492893,85.83190731
30.92092092,40.09209209,7.487103804,85.8298975
30.93093093,40.09309309,7.486714715,85.82788769
30.94094094,40.09409409,7.486325626,85.82587788
30.95095095,40.0950951,7.485936537,85.82386807
30.96096096,40.0960961,7.485547447,85.82185826
30.97097097,40.0970971,7.485158358,85.81984845
30.98098098,40.0980981,7.484769269,85.81783864
30.99099099,40.0990991,7.48438018,85.81582883
31.001001,40.1001001,7.483991091,85.81381902
31.01101101,40.1011011,7.483602002,85.81180921
31.02102102,40.1021021,7.483212913,85.8097994
31.03103103,40.1031031,7.482823824,85.80778959
31.04104104,40.1041041,7.482434735,85.80577978
31.05105105,40.10510511,7.482045646,85.80376997
31.06106106,40.10610611,7.481656557,85.80176016
31.07107107,40.10710711,7.481267467,85.79975035
31.08108108,40.10810811,7.480878378,85.79774054
31.09109109,40.10910911,7.480489289,85.79573073
31.1011011,40.11011011,7.4801002,85.79372092
31.11111111,40.11111111,7.479711111,85.79171111
31.12112112,40.11211211,7.479322022,85.7897013
31.13113113,40.11311311,7.478932933,85.78769149
31.14114114,40.11411411,7.478543844,85.78568168
31.15115115,40.11511512,7.478154755,85.78367187
31.16116116,40.11611612,7.477765666,85.78166206
31.17117117,40.11711712,7.477376577,85.77965225
31.18118118,40.11811812,7.476987487,85.77764244
31.19119119,40.11911912,7.476598398,85.77563263
31.2012012,40.12012012,7.476209309,85.77362282
31.21121121,40.12112112,7.47582022,85.77161301
31.22122122,40.12212212,7.475431131,85.7696032
31.23123123,40.12312312,7.475042042,85.76759339
31.24124124,40.12412412,7.474652953,85.76558358
31.25125125,40.12512513,7.474263864,85.76357377
31.26126126,40.12612613,7.473874775,85.76156396
31.27127127,40.12712713,7.473485686,85.75955415
31.28128128,40.12812813,7.473096597,85.75754434
31.29129129,40.12912913,7.472707508,85.75553453
31.3013013,40.13013013,7.472318418,85.75352472
31.31131131,40.13113113,7.471929329,85.75151491
31.32132132,40.13213213,7.47154024,85.74950511
31.33133133,40.13313313,7.471151151,85.7474953
31.34134134,40.13413413,7.470762062,85.74548549
31.35135135,40.13513514,7.470372973,85.74347568
31.36136136,40.13613614,7.469983884,85.74146587
31.37137137,40.13713714,7.469594795,85.73945606
31.38138138,40.13813814,7.469205706,85.73744625
31.39139139,40.13913914,7.468816617,85.73543644
31.4014014,40.14014014,7.468427528,85.73342663
31.41141141,40.14114114,7.468038438,85.73141682
31.42142142,40.14214214,7.467649349,85.72940701
31.43143143,40.14314314,7.46726026,85.7273972
31.44144144,40.14414414,7.466871171,85.72538739
31.45145145,40.14514515,7.466482082,85.72337758
31.46146146,40.14614615,7.466092993,85.72136777
31.47147147,40.14714715,7.465703904,85.71935796
31.48148148,40.14814815,7.465314815,85.71734815
31.49149149,40.14914915,7.464925726,85.71533834
31.5015015,40.15015015,7.464536637,85.71332853
31.51151151,40.15115115,7.464147548,85.71131872
31.52152152,40.15215215,7.463758458,85.70930891
31.53153153,40.15315315,7.463369369,85.7072991
31.54154154,40.15415415,7.46298028,85.70528929
31.55155155,40.15515516,7.462591191,85.70327948
31.56156156,40.15615616,7.462202102,85.70126967
31.57157157,40.15715716,7.461813013,85.69925986
31.58158158,40.15815816,7.461423924,85.69725005
31.59159159,40.15915916,7.461034835,85.69524024
31.6016016,40.16016016,7.460645746,85.69323043
31.61161161,40.16116116,7.460256657,85.69122062
31.62162162,40.16216216,7.459867568,85.68921081
31.63163163,40.16316316,7.459478478,85.687201
31.64164164,40.16416416,7.459089389,85.68519119
31.65165165,40.16516517,7.4587003,85.68318138
31.66166166,40.16616617,7.458311211,85.68117157
31.67167167,40.16716717,7.457922122,85.67916176
31.68168168,40.16816817,7.457533033,85.67715195
31.69169169,40.16916917,7.457143944,85.67514214
31.7017017,40.17017017,7.456754855,85.67313233
31.71171171,40.17117117,7.456365766,85.67112252
31.72172172,40.17217217,7.455976677,85.66911271
31.73173173,40.17317317,7.455587588,85.6671029
31.74174174,40.17417417,7.455198498,85.66509309
31.75175175,40.17517518,7.454809409,85.66308328
31.76176176,40.17617618,7.45442032,85.66107347
31.77177177,40.17717718,7.454031231,85.65906366
31.78178178,40.17817818,7.453642142,85.65705385
31.79179179,40.17917918,7.453253053,85.65504404
31.8018018,40.18018018,7.452863964,85.65303423
31.81181181,40.18118118,7.452474875,85.65102442
31.82182182,40.18218218,7.452085786,85.64901461
31.83183183,40.18318318,7.451696697,85.6470048
31.84184184,40.18418418,7.451307608,85.64499499
31.85185185,40.18518519,7.450918519,85.64298519
31.86186186,40.18618619,7.450529429,85.64097538
31.87187187,40.18718719,7.45014034,85.63896557
31.88188188,40.18818819,7.449751251,85.63695576
31.89189189,40.18918919,7.449362162,85.63494595
31.9019019,40.19019019,7.448973073,85.63293614
31.91191191,40.19119119,7.448583984,85.63092633
31.92192192,40.19219219,7.448194895,85.62891652
31.93193193,40.19319319,7.447805806,85.62690671
31.94194194,40.19419419,7.447416717,85.6248969
31.95195195,40.1951952,7.447027628,85.62288709
31.96196196,40.1961962,7.446638539,85.62087728
31.97197197,40.1971972,7.446249449,85.61886747
31.98198198,40.1981982,7.44586036,85.61685766
31.99199199,40.1991992,7.445471271,85.61484785
32.002002,40.2002002,7.445082182,85.61283804
32.01201201,40.2012012,7.444693093,85.61082823
32.02202202,40.2022022,7.444304004,85.60881842
32.03203203,40.2032032,7.443914915,85.60680861
32.04204204,40.2042042,7.443525826,85.6047988
32.05205205,40.20520521,7.443136737,85.60278899
32.06206206,40.20620621,7.442747648,85.60077918
32.07207207,40.20720721,7.442358559,85.59876937
32.08208208,40.20820821,7.441969469,85.59675956
32.09209209,40.20920921,7.44158038,85.59474975
32.1021021,40.21021021,7.441191291,85.59273994
32.11211211,40.21121121,7.440802202,85.59073013
32.12212212,40.21221221,7.440413113,85.58872032
32.13213213,40.21321321,7.440024024,85.58671051
32.14214214,40.21421421,7.439634935,85.5847007
32.15215215,40.21521522,7.439245846,85.58269089
32.16216216,40.21621622,7.438856757,85.58068108
32.17217217,40.21721722,7.438467668,85.57867127
32.18218218,40.21821822,7.438078579,85.57666146
32.19219219,40.21921922,7.437689489,85.57465165
32.2022022,40.22022022,7.4373004,85.57264184
32.21221221,40.22122122,7.436911311,85.57063203
32.22222222,40.22222222,7.436522222,85.56862222
32.23223223,40.22322322,7.436133133,85.56661241
32.24224224,40.22422422,7.435744044,85.5646026
32.25225225,40.22522523,7.435354955,85.56259279
32.26226226,40.22622623,7.434965866,85.56058298
32.27227227,40.22722723,7.434576777,85.55857317
32.28228228,40.22822823,7.434187688,85.55656336
32.29229229,40.22922923,7.433798599,85.55455355
32.3023023,40.23023023,7.43340951,85.55254374
32.31231231,40.23123123,7.43302042,85.55053393
32.32232232,40.23223223,7.432631331,85.54852412
32.33233233,40.23323323,7.432242242,85.54651431
32.34234234,40.23423423,7.431853153,85.5445045
32.35235235,40.23523524,7.431464064,85.54249469
32.36236236,40.23623624,7.431074975,85.54048488
32.37237237,40.23723724,7.430685886,85.53847508
32.38238238,40.23823824,7.430296797,85.53646527
32.39239239,40.23923924,7.429907708,85.53445546
32.4024024,40.24024024,7.429518619,85.53244565
32.41241241,40.24124124,7.42912953,85.53043584
32.42242242,40.24224224,7.42874044,85.52842603
32.43243243,40.24324324,7.428351351,85.52641622
32.44244244,40.24424424,7.427962262,85.52440641
32.45245245,40.24524525,7.427573173,85.5223966
32.46246246,40.24624625,7.427184084,85.52038679
32.47247247,40.24724725,7.426794995,85.51837698
32.48248248,40.24824825,7.426405906,85.51636717
32.49249249,40.24924925,7.426016817,85.51435736
32.5025025,40.25025025,7.425627728,85.51234755
32.51251251,40.25125125,7.425238639,85.51033774
32.52252252,40.25225225,7.42484955,85.50832793
32.53253253,40.25325325,7.42446046,85.50631812
32.54254254,40.25425425,7.424071371,85.50430831
32.55255255,40.25525526,7.423682282,85.5022985
32.56256256,40.25625626,7.423293193,85.50028869
32.57257257,40.25725726,7.422904104,85.49827888
32.58258258,40.25825826,7.422515015,85.49626907
32.59259259,40.25925926,7.422125926,85.49425926
32.6026026,40.26026026,7.421736837,85.49224945
32.61261261,40.26126126,7.421347748,85.49023964
32.62262262,40.26226226,7.420958659,85.48822983
32.63263263,40.26326326,7.42056957,85.48622002
32.64264264,40.26426426,7.42018048,85.48421021
32.65265265,40.26526527,7.419791391,85.4822004
32.66266266,40.26626627,7.419402302,85.48019059
32.67267267,40.26726727,7.419013213,85.47818078
32.68268268,40.26826827,7.418624124,85.47617097
32.69269269,40.26926927,7.418235035,85.47416116
32.7027027,40.27027027,7.417845946,85.47215135
32.71271271,40.27127127,7.417456857,85.47014154
32.72272272,40.27227227,7.417067768,85.46813173
32.73273273,40.27327327,7.416678679,85.46612192
32.74274274,40.27427427,7.41628959,85.46411211
32.75275275,40.27527528,7.415900501,85.4621023
32.76276276,40.27627628,7.415511411,85.46009249
32.77277277,40.27727728,7.415122322,85.45808268
32.78278278,40.27827828,7.414733233,85.45607287
32.79279279,40.27927928,7.414344144,85.45406306
32.8028028,40.28028028,7.413955055,85.45205325
32.81281281,40.28128128,7.413565966,85.45004344
32.82282282,40.28228228,7.413176877,85.44803363
32.83283283,40.28328328,7.412787788,85.44602382
32.84284284,40.28428428,7.412398699,85.44401401
32.85285285,40.28528529,7.41200961,85.4420042
32.86286286,40.28628629,7.411620521,85.43999439
32.87287287,40.28728729,7.411231431,85.43798458
32.88288288,40.28828829,7.410842342,85.43597477
32.89289289,40.28928929,7.410453253,85.43396496
32.9029029,40.29029029,7.410064164,85.43195516
32.91291291,40.29129129,7.409675075,85.42994535
32.92292292,40.29229229,7.409285986,85.42793554
32.93293293,40.29329329,7.408896897,85.42592573
32.94294294,40.29429429,7.408507808,85.42391592
32.95295295,40.2952953,7.408118719,85.42190611
32.96296296,40.2962963,7.40772963,85.4198963
32.97297297,40.2972973,7.407340541,85.41788649
32.98298298,40.2982983,7.406951451,85.41587668
32.99299299,40.2992993,7.406562362,85.41386687
33.003003,40.3003003,7.406173273,85.41185706
33.01301301,40.3013013,7.405784184,85.40984725
33.02302302,40.3023023,7.405395095,85.40783744
33.03303303,40.3033033,7.405006006,85.40582763
33.04304304,40.3043043,7.404616917,85.40381782
33.05305305,40.30530531,7.404227828,85.40180801
33.06306306,40.30630631,7.403838739,85.3997982
33.07307307,40.30730731,7.40344965,85.39778839
33.08308308,40.30830831,7.403060561,85.39577858
33.09309309,40.30930931,7.402671471,85.39376877
33.1031031,40.31031031,7.402282382,85.39175896
33.11311311,40.31131131,7.401893293,85.38974915
33.12312312,40.31231231,7.401504204,85.38773934
33.13313313,40.31331331,7.401115115,85.38572953
33.14314314,40.31431431,7.400726026,85.38371972
33.15315315,40.31531532,7.400336937,85.38170991
33.16316316,40.31631632,7.399947848,85.3797001
33.17317317,40.31731732,7.399558759,85.37769029
33.18318318,40.31831832,7.39916967,85.37568048
33.19319319,40.31931932,7.398780581,85.37367067
33.2032032,40.32032032,7.398391491,85.37166086
33.21321321,40.32132132,7.398002402,85.36965105
33.22322322,40.32232232,7.397613313,85.36764124
33.23323323,40.32332332,7.397224224,85.36563143
33.24324324,40.32432432,7.396835135,85.36362162
33.25325325,40.32532533,7.396446046,85.36161181
33.26326326,40.32632633,7.396056957,85.359602
33.27327327,40.32732733,7.395667868,85.35759219
33.28328328,40.32832833,7.395278779,85.35558238
33.29329329,40.32932933,7.39488969,85.35357257
33.3033033,40.33033033,7.394500601,85.35156276
33.31331331,40.33133133,7.394111512,85.34955295
33.32332332,40.33233233,7.393722422,85.34754314
33.33333333,40.33333333,7.393333333,85.34553333
33.34334334,40.33433433,7.392944244,85.34352352
33.35335335,40.33533534,7.392555155,85.34151371
33.36336336,40.33633634,7.392166066,85.3395039
33.37337337,40.33733734,7.391776977,85.33749409
33.38338338,40.33833834,7.391387888,85.33548428
33.39339339,40.33933934,7.390998799,85.33347447
33.4034034,40.34034034,7.39060971,85.33146466
33.41341341,40.34134134,7.390220621,85.32945485
33.42342342,40.34234234,7.389831532,85.32744505
33.43343343,40.34334334,7.389442442,85.32543524
33.44344344,40.34434434,7.389053353,85.32342543
33.45345345,40.34534535,7.388664264,85.32141562
33.46346346,40.34634635,7.388275175,85.31940581
33.47347347,40.34734735,7.387886086,85.317396
33.48348348,40.34834835,7.387496997,85.31538619
33.49349349,40.34934935,7.387107908,85.31337638
33.5035035,40.35035035,7.386718819,85.31136657
33.51351351,40.35135135,7.38632973,85.30935676
33.52352352,40.35235235,7.385940641,85.30734695
33.53353353,40.35335335,7.385551552,85.30533714
33.54354354,40.35435435,7.385162462,85.30332733
33.55355355,40.35535536,7.384773373,85.30131752
33.56356356,40.35635636,7.384384284,85.29930771
33.57357357,40.35735736,7.383995195,85.2972979
33.58358358,40.35835836,7.383606106,85.29528809
33.59359359,40.35935936,7.383217017,85.29327828
33.6036036,40.36036036,7.382827928,85.29126847
33.61361361,40.36136136,7.382438839,85.28925866
33.62362362,40.36236236,7.38204975,85.28724885
33.63363363,40.36336336,7.381660661,85.28523904
33.64364364,40.36436436,7.381271572,85.28322923
33.65365365,40.36536537,7.380882482,85.28121942
33.66366366,40.36636637,7.380493393,85.27920961
33.67367367,40.36736737,7.380104304,85.2771998
33.68368368,40.36836837,7.379715215,85.27518999
33.69369369,40.36936937,7.379326126,85.27318018
33.7037037,40.37037037,7.378937037,85.27117037
33.71371371,40.37137137,7.378547948,85.26916056
33.72372372,40.37237237,7.378158859,85.26715075
33.73373373,40.37337337,7.37776977,85.26514094
33.74374374,40.37437437,7.377380681,85.26313113
33.75375375,40.37537538,7.376991592,85.26112132
33.76376376,40.37637638,7.376602503,85.25911151
33.77377377,40.37737738,7.376213413,85.2571017
33.78378378,40.37837838,7.375824324,85.25509189
33.79379379,40.37937938,7.375435235,85.25308208
33.8038038,40.38038038,7.375046146,85.25107227
33.81381381,40.38138138,7.374657057,85.24906246
33.82382382,40.38238238,7.374267968,85.24705265
33.83383383,40.38338338,7.373878879,85.24504284
33.84384384,40.38438438,7.37348979,85.24303303
33.85385385,40.38538539,7.373100701,85.24102322
33.86386386,40.38638639,7.372711612,85.23901341
33.87387387,40.38738739,7.372322523,85.2370036
33.88388388,40.38838839,7.371933433,85.23499379
33.89389389,40.38938939,7.371544344,85.23298398
33.9039039,40.39039039,7.371155255,85.23097417
33.91391391,40.39139139,7.370766166,85.22896436
33.92392392,40.39239239,7.370377077,85.22695455
33.93393393,40.39339339,7.369987988,85.22494474
33.94394394,40.39439439,7.369598899,85.22293493
33.95395395,40.3953954,7.36920981,85.22092513
33.96396396,40.3963964,7.368820721,85.21891532
33.97397397,40.3973974,7.368431632,85.21690551
33.98398398,40.3983984,7.368042543,85.2148957
33.99399399,40.3993994,7.367653453,85.21288589
34.004004,40.4004004,7.367264364,85.21087608
34.01401401,40.4014014,7.366875275,85.20886627
34.02402402,40.4024024,7.366486186,85.20685646
34.03403403,40.4034034,7.366097097,85.20484665
34.04404404,40.4044044,7.365708008,85.20283684
34.05405405,40.40540541,7.365318919,85.20082703
34.06406406,40.40640641,7.36492983,85.19881722
34.07407407,40.40740741,7.364540741,85.19680741
34.08408408,40.40840841,7.364151652,85.1947976
34.09409409,40.40940941,7.363762563,85.19278779
34.1041041,40.41041041,7.363373473,85.19077798
34.11411411,40.41141141,7.362984384,85.18876817
34.12412412,40.41241241,7.362595295,85.18675836
34.13413413,40.41341341,7.362206206,85.18474855
34.14414414,40.41441441,7.361817117,85.18273874
34.15415415,40.41541542,7.361428028,85.18072893
34.16416416,40.41641642,7.361038939,85.17871912
34.17417417,40.41741742,7.36064985,85.17670931
34.18418418,40.41841842,7.360260761,85.1746995
34.19419419,40.41941942,7.359871672,85.17268969
34.2042042,40.42042042,7.359482583,85.17067988
34.21421421,40.42142142,7.359093493,85.16867007
34.22422422,40.42242242,7.358704404,85.16666026
34.23423423,40.42342342,7.358315315,85.16465045
34.24424424,40.42442442,7.357926226,85.16264064
34.25425425,40.42542543,7.357537137,85.16063083
34.26426426,40.42642643,7.357148048,85.15862102
34.27427427,40.42742743,7.356758959,85.15661121
34.28428428,40.42842843,7.35636987,85.1546014
34.29429429,40.42942943,7.355980781,85.15259159
34.3043043,40.43043043,7.355591692,85.15058178
34.31431431,40.43143143,7.355202603,85.14857197
34.32432432,40.43243243,7.354813514,85.14656216
34.33433433,40.43343343,7.354424424,85.14455235
34.34434434,40.43443443,7.354035335,85.14254254
34.35435435,40.43543544,7.353646246,85.14053273
34.36436436,40.43643644,7.353257157,85.13852292
34.37437437,40.43743744,7.352868068,85.13651311
34.38438438,40.43843844,7.352478979,85.1345033
34.39439439,40.43943944,7.35208989,85.13249349
34.4044044,40.44044044,7.351700801,85.13048368
34.41441441,40.44144144,7.351311712,85.12847387
34.42442442,40.44244244,7.350922623,85.12646406
34.43443443,40.44344344,7.350533534,85.12445425
34.44444444,40.44444444,7.350144444,85.12244444
34.45445445,40.44544545,7.349755355,85.12043463
34.46446446,40.44644645,7.349366266,85.11842482
34.47447447,40.44744745,7.348977177,85.11641502
34.48448448,40.44844845,7.348588088,85.11440521
34.49449449,40.44944945,7.348198999,85.1123954
34.5045045,40.45045045,7.34780991,85.11038559
34.51451451,40.45145145,7.347420821,85.10837578
34.52452452,40.45245245,7.347031732,85.10636597
34.53453453,40.45345345,7.346642643,85.10435616
34.54454454,40.45445445,7.346253554,85.10234635
34.55455455,40.45545546,7.345864464,85.10033654
34.56456456,40.45645646,7.345475375,85.09832673
34.57457457,40.45745746,7.345086286,85.09631692
34.58458458,40.45845846,7.344697197,85.09430711
34.59459459,40.45945946,7.344308108,85.0922973
34.6046046,40.46046046,7.343919019,85.09028749
34.61461461,40.46146146,7.34352993,85.08827768
34.62462462,40.46246246,7.343140841,85.08626787
34.63463463,40.46346346,7.342751752,85.08425806
34.64464464,40.46446446,7.342362663,85.08224825
34.65465465,40.46546547,7.341973574,85.08023844
34.66466466,40.46646647,7.341584484,85.07822863
34.67467467,40.46746747,7.341195395,85.07621882
34.68468468,40.46846847,7.340806306,85.07420901
34.69469469,40.46946947,7.340417217,85.0721992
34.7047047,40.47047047,7.340028128,85.07018939
34.71471471,40.47147147,7.339639039,85.06817958
34.72472472,40.47247247,7.33924995,85.06616977
34.73473473,40.47347347,7.338860861,85.06415996
34.74474474,40.47447447,7.338471772,85.06215015
34.75475475,40.47547548,7.338082683,85.06014034
34.76476476,40.47647648,7.337693594,85.05813053
34.77477477,40.47747748,7.337304505,85.05612072
34.78478478,40.47847848,7.336915415,85.05411091
34.79479479,40.47947948,7.336526326,85.0521011
34.8048048,40.48048048,7.336137237,85.05009129
34.81481481,40.48148148,7.335748148,85.04808148
34.82482482,40.48248248,7.335359059,85.04607167
34.83483483,40.48348348,7.33496997,85.04406186
34.84484484,40.48448448,7.334580881,85.04205205
34.85485485,40.48548549,7.334191792,85.04004224
34.86486486,40.48648649,7.333802703,85.03803243
34.87487487,40.48748749,7.333413614,85.03602262
34.88488488,40.48848849,7.333024525,85.03401281
34.89489489,40.48948949,7.332635435,85.032003
34.9049049,40.49049049,7.332246346,85.02999319
34.91491491,40.49149149,7.331857257,85.02798338
34.92492492,40.49249249,7.331468168,85.02597357
34.93493493,40.49349349,7.331079079,85.02396376
34.94494494,40.49449449,7.33068999,85.02195395
34.95495495,40.4954955,7.330300901,85.01994414
34.96496496,40.4964965,7.329911812,85.01793433
34.97497497,40.4974975,7.329522723,85.01592452
34.98498498,40.4984985,7.329133634,85.01391471
34.99499499,40.4994995,7.328744545,85.0119049
35.00500501,40.5005005,7.328355455,85.0098951
35.01501502,40.5015015,7.327966366,85.00788529
35.02502503,40.5025025,7.327577277,85.00587548
35.03503504,40.5035035,7.327188188,85.00386567
35.04504505,40.5045045,7.326799099,85.00185586
35.05505506,40.50550551,7.32641001,84.99984605
35.06506507,40.50650651,7.326020921,84.99783624
35.07507508,40.50750751,7.325631832,84.99582643
35.08508509,40.50850851,7.325242743,84.99381662
35.0950951,40.50950951,7.324853654,84.99180681
35.10510511,40.51051051,7.324464565,84.989797
35.11511512,40.51151151,7.324075475,84.98778719
35.12512513,40.51251251,7.323686386,84.98577738
35.13513514,40.51351351,7.323297297,84.98376757
35.14514515,40.51451451,7.322908208,84.98175776
35.15515516,40.51551552,7.322519119,84.97974795
35.16516517,40.51651652,7.32213003,84.97773814
35.17517518,40.51751752,7.321740941,84.97572833
35.18518519,40.51851852,7.321351852,84.97371852
35.1951952,40.51951952,7.320962763,84.97170871
35.20520521,40.52052052,7.320573674,84.9696989
35.21521522,40.52152152,7.320184585,84.96768909
35.22522523,40.52252252,7.319795495,84.96567928
35.23523524,40.52352352,7.319406406,84.96366947
35.24524525,40.52452452,7.319017317,84.96165966
35.25525526,40.52552553,7.318628228,84.95964985
35.26526527,40.52652653,7.318239139,84.95764004
35.27527528,40.52752753,7.31785005,84.95563023
35.28528529,40.52852853,7.317460961,84.95362042
35.2952953,40.52952953,7.317071872,84.95161061
35.30530531,40.53053053,7.316682783,84.9496008
35.31531532,40.53153153,7.316293694,84.94759099
35.32532533,40.53253253,7.315904605,84.94558118
35.33533534,40.53353353,7.315515516,84.94357137
35.34534535,40.53453453,7.315126426,84.94156156
35.35535536,40.53553554,7.314737337,84.93955175
35.36536537,40.53653654,7.314348248,84.93754194
35.37537538,40.53753754,7.313959159,84.93553213
35.38538539,40.53853854,7.31357007,84.93352232
35.3953954,40.53953954,7.313180981,84.93151251
35.40540541,40.54054054,7.312791892,84.9295027
35.41541542,40.54154154,7.312402803,84.92749289
35.42542543,40.54254254,7.312013714,84.92548308
35.43543544,40.54354354,7.311624625,84.92347327
35.44544545,40.54454454,7.311235536,84.92146346
35.45545546,40.54554555,7.310846446,84.91945365
35.46546547,40.54654655,7.310457357,84.91744384
35.47547548,40.54754755,7.310068268,84.91543403
35.48548549,40.54854855,7.309679179,84.91342422
35.4954955,40.54954955,7.30929009,84.91141441
35.50550551,40.55055055,7.308901001,84.9094046
35.51551552,40.55155155,7.308511912,84.90739479
35.52552553,40.55255255,7.308122823,84.90538498
35.53553554,40.55355355,7.307733734,84.90337518
35.54554555,40.55455455,7.307344645,84.90136537
35.55555556,40.55555556,7.306955556,84.89935556
35.56556557,40.55655656,7.306566466,84.89734575
35.57557558,40.55755756,7.306177377,84.89533594
35.58558559,40.55855856,7.305788288,84.89332613
35.5955956,40.55955956,7.305399199,84.89131632
35.60560561,40.56056056,7.30501011,84.88930651
35.61561562,40.56156156,7.304621021,84.8872967
35.62562563,40.56256256,7.304231932,84.88528689
35.63563564,40.56356356,7.303842843,84.88327708
35.64564565,40.56456456,7.303453754,84.88126727
35.65565566,40.56556557,7.303064665,84.87925746
35.66566567,40.56656657,7.302675576,84.87724765
35.67567568,40.56756757,7.302286486,84.87523784
35.68568569,40.56856857,7.301897397,84.87322803
35.6956957,40.56956957,7.301508308,84.87121822
35.70570571,40.57057057,7.301119219,84.86920841
35.71571572,40.57157157,7.30073013,84.8671986
35.72572573,40.57257257,7.300341041,84.86518879
35.73573574,40.57357357,7.299951952,84.86317898
35.74574575,40.57457457,7.299562863,84.86116917
35.75575576,40.57557558,7.299173774,84.85915936
35.76576577,40.57657658,7.298784685,84.85714955
35.77577578,40.57757758,7.298395596,84.85513974
35.78578579,40.57857858,7.298006507,84.85312993
35.7957958,40.57957958,7.297617417,84.85112012
35.80580581,40.58058058,7.297228328,84.84911031
35.81581582,40.58158158,7.296839239,84.8471005
35.82582583,40.58258258,7.29645015,84.84509069
35.83583584,40.58358358,7.296061061,84.84308088
35.84584585,40.58458458,7.295671972,84.84107107
35.85585586,40.58558559,7.295282883,84.83906126
35.86586587,40.58658659,7.294893794,84.83705145
35.87587588,40.58758759,7.294504705,84.83504164
35.88588589,40.58858859,7.294115616,84.83303183
35.8958959,40.58958959,7.293726527,84.83102202
35.90590591,40.59059059,7.293337437,84.82901221
35.91591592,40.59159159,7.292948348,84.8270024
35.92592593,40.59259259,7.292559259,84.82499259
35.93593594,40.59359359,7.29217017,84.82298278
35.94594595,40.59459459,7.291781081,84.82097297
35.95595596,40.5955956,7.291391992,84.81896316
35.96596597,40.5965966,7.291002903,84.81695335
35.97597598,40.5975976,7.290613814,84.81494354
35.98598599,40.5985986,7.290224725,84.81293373
35.995996,40.5995996,7.289835636,84.81092392
36.00600601,40.6006006,7.289446547,84.80891411
