Polymer Concentration,Pore Size,Resistance,Rejection,Flux
24.2992993,19.1986987,3.27007007,81.42042042,54.9972973
24.30930931,19.203003,3.269069069,81.41441441,55.02162162
24.31931932,19.20730731,3.268068068,81.40840841,55.04594595
24.32932933,19.21161161,3.267067067,81.4024024,55.07027027
24.33933934,19.21591592,3.266066066,81.3963964,55.09459459
24.34934935,19.22022022,3.265065065,81.39039039,55.11891892
24.35935936,19.22452452,3.264064064,81.38438438,55.14324324
24.36936937,19.22882883,3.263063063,81.37837838,55.16756757
24.37937938,19.23313313,3.262062062,81.37237237,55.19189189
24.38938939,19.23743744,3.261061061,81.36636637,55.21621622
24.3993994,19.24174174,3.26006006,81.36036036,55.24054054
24.40940941,19.24604605,3.259059059,81.35435435,55.26486486
24.41941942,19.25035035,3.258058058,81.34834835,55.28918919
24.42942943,19.25465465,3.257057057,81.34234234,55.31351351
24.43943944,19.25895896,3.256056056,81.33633634,55.33783784
24.44944945,19.26326326,3.255055055,81.33033033,55.36216216
24.45945946,19.26756757,3.254054054,81.32432432,55.38648649
24.46946947,19.27187187,3.253053053,81.31831832,55.41081081
24.47947948,19.27617618,3.252052052,81.31231231,55.43513514
24.48948949,19.28048048,3.251051051,81.30630631,55.45945946
24.4994995,19.28478478,3.25005005,81.3003003,55.48378378
24.50950951,19.28908909,3.249049049,81.29429429,55.50810811
24.51951952,19.29339339,3.248048048,81.28828829,55.53243243
24.52952953,19.2976977,3.247047047,81.28228228,55.55675676
24.53953954,19.302002,3.246046046,81.27627628,55.58108108
24.54954955,19.30630631,3.245045045,81.27027027,55.60540541
24.55955956,19.31061061,3.244044044,81.26426426,55.62972973
24.56956957,19.31491491,3.243043043,81.25825826,55.65405405
24.57957958,19.31921922,3.242042042,81.25225225,55.67837838
24.58958959,19.32352352,3.241041041,81.24624625,55.7027027
24.5995996,19.32782783,3.24004004,81.24024024,55.72702703
24.60960961,19.33213213,3.239039039,81.23423423,55.75135135
24.61961962,19.33643644,3.238038038,81.22822823,55.77567568
24.62962963,19.34074074,3.237037037,81.22222222,55.8
24.63963964,19.34504505,3.236036036,81.21621622,55.82432432
24.64964965,19.34934935,3.235035035,81.21021021,55.84864865
24.65965966,19.35365365,3.234034034,81.2042042,55.87297297
24.66966967,19.35795796,3.233033033,81.1981982,55.8972973
24.67967968,19.36226226,3.232032032,81.19219219,55.92162162
24.68968969,19.36656657,3.231031031,81.18618619,55.94594595
24.6996997,19.37087087,3.23003003,81.18018018,55.97027027
24.70970971,19.37517518,3.229029029,81.17417417,55.99459459
24.71971972,19.37947948,3.228028028,81.16816817,56.01891892
24.72972973,19.38378378,3.227027027,81.16216216,56.04324324
24.73973974,19.38808809,3.226026026,81.15615616,56.06756757
24.74974975,19.39239239,3.225025025,81.15015015,56.09189189
24.75975976,19.3966967,3.224024024,81.14414414,56.11621622
24.76976977,19.401001,3.223023023,81.13813814,56.14054054
24.77977978,19.40530531,3.222022022,81.13213213,56.16486486
24.78978979,19.40960961,3.221021021,81.12612613,56.18918919
24.7997998,19.41391391,3.22002002,81.12012012,56.21351351
24.80980981,19.41821822,3.219019019,81.11411411,56.23783784
24.81981982,19.42252252,3.218018018,81.10810811,56.26216216
24.82982983,19.42682683,3.217017017,81.1021021,56.28648649
24.83983984,19.43113113,3.216016016,81.0960961,56.31081081
24.84984985,19.43543544,3.215015015,81.09009009,56.33513514
24.85985986,19.43973974,3.214014014,81.08408408,56.35945946
24.86986987,19.44404404,3.213013013,81.07807808,56.38378378
24.87987988,19.44834835,3.212012012,81.07207207,56.40810811
24.88988989,19.45265265,3.211011011,81.06606607,56.43243243
24.8998999,19.45695696,3.21001001,81.06006006,56.45675676
24.90990991,19.46126126,3.209009009,81.05405405,56.48108108
24.91991992,19.46556557,3.208008008,81.04804805,56.50540541
24.92992993,19.46986987,3.207007007,81.04204204,56.52972973
24.93993994,19.47417417,3.206006006,81.03603604,56.55405405
24.94994995,19.47847848,3.205005005,81.03003003,56.57837838
24.95995996,19.48278278,3.204004004,81.02402402,56.6027027
24.96996997,19.48708709,3.203003003,81.01801802,56.62702703
24.97997998,19.49139139,3.202002002,81.01201201,56.65135135
24.98998999,19.4956957,3.201001001,81.00600601,56.67567568
25,19.5,3.2,81,56.7
25,19.5,3.2,81,56.7
25.01001001,19.50580581,3.199399399,80.995996,56.70870871
25.02002002,19.51161161,3.198798799,80.99199199,56.71741742
25.03003003,19.51741742,3.198198198,80.98798799,56.72612613
25.04004004,19.52322322,3.197597598,80.98398398,56.73483483
25.05005005,19.52902903,3.196996997,80.97997998,56.74354354
25.06006006,19.53483483,3.196396396,80.97597598,56.75225225
25.07007007,19.54064064,3.195795796,80.97197197,56.76096096
25.08008008,19.54644645,3.195195195,80.96796797,56.76966967
25.09009009,19.55225225,3.194594595,80.96396396,56.77837838
25.1001001,19.55805806,3.193993994,80.95995996,56.78708709
25.11011011,19.56386386,3.193393393,80.95595596,56.7957958
25.12012012,19.56966967,3.192792793,80.95195195,56.8045045
25.13013013,19.57547548,3.192192192,80.94794795,56.81321321
25.14014014,19.58128128,3.191591592,80.94394394,56.82192192
25.15015015,19.58708709,3.190990991,80.93993994,56.83063063
25.16016016,19.59289289,3.19039039,80.93593594,56.83933934
25.17017017,19.5986987,3.18978979,80.93193193,56.84804805
25.18018018,19.6045045,3.189189189,80.92792793,56.85675676
25.19019019,19.61031031,3.188588589,80.92392392,56.86546547
25.2002002,19.61611612,3.187987988,80.91991992,56.87417417
25.21021021,19.62192192,3.187387387,80.91591592,56.88288288
25.22022022,19.62772773,3.186786787,80.91191191,56.89159159
25.23023023,19.63353353,3.186186186,80.90790791,56.9003003
25.24024024,19.63933934,3.185585586,80.9039039,56.90900901
25.25025025,19.64514515,3.184984985,80.8998999,56.91771772
25.26026026,19.65095095,3.184384384,80.8958959,56.92642643
25.27027027,19.65675676,3.183783784,80.89189189,56.93513514
25.28028028,19.66256256,3.183183183,80.88788789,56.94384384
25.29029029,19.66836837,3.182582583,80.88388388,56.95255255
25.3003003,19.67417417,3.181981982,80.87987988,56.96126126
25.31031031,19.67997998,3.181381381,80.87587588,56.96996997
25.32032032,19.68578579,3.180780781,80.87187187,56.97867868
25.33033033,19.69159159,3.18018018,80.86786787,56.98738739
25.34034034,19.6973974,3.17957958,80.86386386,56.9960961
25.35035035,19.7032032,3.178978979,80.85985986,57.0048048
25.36036036,19.70900901,3.178378378,80.85585586,57.01351351
25.37037037,19.71481481,3.177777778,80.85185185,57.02222222
25.38038038,19.72062062,3.177177177,80.84784785,57.03093093
25.39039039,19.72642643,3.176576577,80.84384384,57.03963964
25.4004004,19.73223223,3.175975976,80.83983984,57.04834835
25.41041041,19.73803804,3.175375375,80.83583584,57.05705706
25.42042042,19.74384384,3.174774775,80.83183183,57.06576577
25.43043043,19.74964965,3.174174174,80.82782783,57.07447447
25.44044044,19.75545546,3.173573574,80.82382382,57.08318318
25.45045045,19.76126126,3.172972973,80.81981982,57.09189189
25.46046046,19.76706707,3.172372372,80.81581582,57.1006006
25.47047047,19.77287287,3.171771772,80.81181181,57.10930931
25.48048048,19.77867868,3.171171171,80.80780781,57.11801802
25.49049049,19.78448448,3.170570571,80.8038038,57.12672673
25.5005005,19.79029029,3.16996997,80.7997998,57.13543544
25.51051051,19.7960961,3.169369369,80.7957958,57.14414414
25.52052052,19.8019019,3.168768769,80.79179179,57.15285285
25.53053053,19.80770771,3.168168168,80.78778779,57.16156156
25.54054054,19.81351351,3.167567568,80.78378378,57.17027027
25.55055055,19.81931932,3.166966967,80.77977978,57.17897898
25.56056056,19.82512513,3.166366366,80.77577578,57.18768769
25.57057057,19.83093093,3.165765766,80.77177177,57.1963964
25.58058058,19.83673674,3.165165165,80.76776777,57.20510511
25.59059059,19.84254254,3.164564565,80.76376376,57.21381381
25.6006006,19.84834835,3.163963964,80.75975976,57.22252252
25.61061061,19.85415415,3.163363363,80.75575576,57.23123123
25.62062062,19.85995996,3.162762763,80.75175175,57.23993994
25.63063063,19.86576577,3.162162162,80.74774775,57.24864865
25.64064064,19.87157157,3.161561562,80.74374374,57.25735736
25.65065065,19.87737738,3.160960961,80.73973974,57.26606607
25.66066066,19.88318318,3.16036036,80.73573574,57.27477477
25.67067067,19.88898899,3.15975976,80.73173173,57.28348348
25.68068068,19.89479479,3.159159159,80.72772773,57.29219219
25.69069069,19.9006006,3.158558559,80.72372372,57.3009009
25.7007007,19.90640641,3.157957958,80.71971972,57.30960961
25.71071071,19.91221221,3.157357357,80.71571572,57.31831832
25.72072072,19.91801802,3.156756757,80.71171171,57.32702703
25.73073073,19.92382382,3.156156156,80.70770771,57.33573574
25.74074074,19.92962963,3.155555556,80.7037037,57.34444444
25.75075075,19.93543544,3.154954955,80.6996997,57.35315315
25.76076076,19.94124124,3.154354354,80.6956957,57.36186186
25.77077077,19.94704705,3.153753754,80.69169169,57.37057057
25.78078078,19.95285285,3.153153153,80.68768769,57.37927928
25.79079079,19.95865866,3.152552553,80.68368368,57.38798799
25.8008008,19.96446446,3.151951952,80.67967968,57.3966967
25.81081081,19.97027027,3.151351351,80.67567568,57.40540541
25.82082082,19.97607608,3.150750751,80.67167167,57.41411411
25.83083083,19.98188188,3.15015015,80.66766767,57.42282282
25.84084084,19.98768769,3.14954955,80.66366366,57.43153153
25.85085085,19.99349349,3.148948949,80.65965966,57.44024024
25.86086086,19.9992993,3.148348348,80.65565566,57.44894895
25.87087087,20.00510511,3.147747748,80.65165165,57.45765766
25.88088088,20.01091091,3.147147147,80.64764765,57.46636637
25.89089089,20.01671672,3.146546547,80.64364364,57.47507508
25.9009009,20.02252252,3.145945946,80.63963964,57.48378378
25.91091091,20.02832833,3.145345345,80.63563564,57.49249249
25.92092092,20.03413413,3.144744745,80.63163163,57.5012012
25.93093093,20.03993994,3.144144144,80.62762763,57.50990991
25.94094094,20.04574575,3.143543544,80.62362362,57.51861862
25.95095095,20.05155155,3.142942943,80.61961962,57.52732733
25.96096096,20.05735736,3.142342342,80.61561562,57.53603604
25.97097097,20.06316316,3.141741742,80.61161161,57.54474474
25.98098098,20.06896897,3.141141141,80.60760761,57.55345345
25.99099099,20.07477477,3.140540541,80.6036036,57.56216216
26.001001,20.08058058,3.13993994,80.5995996,57.57087087
26.01101101,20.08638639,3.139339339,80.5955956,57.57957958
26.02102102,20.09219219,3.138738739,80.59159159,57.58828829
26.03103103,20.097998,3.138138138,80.58758759,57.596997
26.04104104,20.1038038,3.137537538,80.58358358,57.60570571
26.05105105,20.10960961,3.136936937,80.57957958,57.61441441
26.06106106,20.11541542,3.136336336,80.57557558,57.62312312
26.07107107,20.12122122,3.135735736,80.57157157,57.63183183
26.08108108,20.12702703,3.135135135,80.56756757,57.64054054
26.09109109,20.13283283,3.134534535,80.56356356,57.64924925
26.1011011,20.13863864,3.133933934,80.55955956,57.65795796
26.11111111,20.14444444,3.133333333,80.55555556,57.66666667
26.12112112,20.15025025,3.132732733,80.55155155,57.67537538
26.13113113,20.15605606,3.132132132,80.54754755,57.68408408
26.14114114,20.16186186,3.131531532,80.54354354,57.69279279
26.15115115,20.16766767,3.130930931,80.53953954,57.7015015
26.16116116,20.17347347,3.13033033,80.53553554,57.71021021
26.17117117,20.17927928,3.12972973,80.53153153,57.71891892
26.18118118,20.18508509,3.129129129,80.52752753,57.72762763
26.19119119,20.19089089,3.128528529,80.52352352,57.73633634
26.2012012,20.1966967,3.127927928,80.51951952,57.74504505
26.21121121,20.2025025,3.127327327,80.51551552,57.75375375
26.22122122,20.20830831,3.126726727,80.51151151,57.76246246
26.23123123,20.21411411,3.126126126,80.50750751,57.77117117
26.24124124,20.21991992,3.125525526,80.5035035,57.77987988
26.25125125,20.22572573,3.124924925,80.4994995,57.78858859
26.26126126,20.23153153,3.124324324,80.4954955,57.7972973
26.27127127,20.23733734,3.123723724,80.49149149,57.80600601
26.28128128,20.24314314,3.123123123,80.48748749,57.81471471
26.29129129,20.24894895,3.122522523,80.48348348,57.82342342
26.3013013,20.25475475,3.121921922,80.47947948,57.83213213
26.31131131,20.26056056,3.121321321,80.47547548,57.84084084
26.32132132,20.26636637,3.120720721,80.47147147,57.84954955
26.33133133,20.27217217,3.12012012,80.46746747,57.85825826
26.34134134,20.27797798,3.11951952,80.46346346,57.86696697
26.35135135,20.28378378,3.118918919,80.45945946,57.87567568
26.36136136,20.28958959,3.118318318,80.45545546,57.88438438
26.37137137,20.2953954,3.117717718,80.45145145,57.89309309
26.38138138,20.3012012,3.117117117,80.44744745,57.9018018
26.39139139,20.30700701,3.116516517,80.44344344,57.91051051
26.4014014,20.31281281,3.115915916,80.43943944,57.91921922
26.41141141,20.31861862,3.115315315,80.43543544,57.92792793
26.42142142,20.32442442,3.114714715,80.43143143,57.93663664
26.43143143,20.33023023,3.114114114,80.42742743,57.94534535
26.44144144,20.33603604,3.113513514,80.42342342,57.95405405
26.45145145,20.34184184,3.112912913,80.41941942,57.96276276
26.46146146,20.34764765,3.112312312,80.41541542,57.97147147
26.47147147,20.35345345,3.111711712,80.41141141,57.98018018
26.48148148,20.35925926,3.111111111,80.40740741,57.98888889
26.49149149,20.36506507,3.110510511,80.4034034,57.9975976
26.5015015,20.37087087,3.10990991,80.3993994,58.00630631
26.51151151,20.37667668,3.109309309,80.3953954,58.01501502
26.52152152,20.38248248,3.108708709,80.39139139,58.02372372
26.53153153,20.38828829,3.108108108,80.38738739,58.03243243
26.54154154,20.39409409,3.107507508,80.38338338,58.04114114
26.55155155,20.3998999,3.106906907,80.37937938,58.04984985
26.56156156,20.40570571,3.106306306,80.37537538,58.05855856
26.57157157,20.41151151,3.105705706,80.37137137,58.06726727
26.58158158,20.41731732,3.105105105,80.36736737,58.07597598
26.59159159,20.42312312,3.104504505,80.36336336,58.08468468
26.6016016,20.42892893,3.103903904,80.35935936,58.09339339
26.61161161,20.43473473,3.103303303,80.35535536,58.1021021
26.62162162,20.44054054,3.102702703,80.35135135,58.11081081
26.63163163,20.44634635,3.102102102,80.34734735,58.11951952
26.64164164,20.45215215,3.101501502,80.34334334,58.12822823
26.65165165,20.45795796,3.100900901,80.33933934,58.13693694
26.66166166,20.46376376,3.1003003,80.33533534,58.14564565
26.67167167,20.46956957,3.0996997,80.33133133,58.15435435
26.68168168,20.47537538,3.099099099,80.32732733,58.16306306
26.69169169,20.48118118,3.098498498,80.32332332,58.17177177
26.7017017,20.48698699,3.097897898,80.31931932,58.18048048
26.71171171,20.49279279,3.097297297,80.31531532,58.18918919
26.72172172,20.4985986,3.096696697,80.31131131,58.1978979
26.73173173,20.5044044,3.096096096,80.30730731,58.20660661
26.74174174,20.51021021,3.095495495,80.3033033,58.21531532
26.75175175,20.51601602,3.094894895,80.2992993,58.22402402
26.76176176,20.52182182,3.094294294,80.2952953,58.23273273
26.77177177,20.52762763,3.093693694,80.29129129,58.24144144
26.78178178,20.53343343,3.093093093,80.28728729,58.25015015
26.79179179,20.53923924,3.092492492,80.28328328,58.25885886
26.8018018,20.54504505,3.091891892,80.27927928,58.26756757
26.81181181,20.55085085,3.091291291,80.27527528,58.27627628
26.82182182,20.55665666,3.090690691,80.27127127,58.28498498
26.83183183,20.56246246,3.09009009,80.26726727,58.29369369
26.84184184,20.56826827,3.089489489,80.26326326,58.3024024
26.85185185,20.57407407,3.088888889,80.25925926,58.31111111
26.86186186,20.57987988,3.088288288,80.25525526,58.31981982
26.87187187,20.58568569,3.087687688,80.25125125,58.32852853
26.88188188,20.59149149,3.087087087,80.24724725,58.33723724
26.89189189,20.5972973,3.086486486,80.24324324,58.34594595
26.9019019,20.6031031,3.085885886,80.23923924,58.35465465
26.91191191,20.60890891,3.085285285,80.23523524,58.36336336
26.92192192,20.61471471,3.084684685,80.23123123,58.37207207
26.93193193,20.62052052,3.084084084,80.22722723,58.38078078
26.94194194,20.62632633,3.083483483,80.22322322,58.38948949
26.95195195,20.63213213,3.082882883,80.21921922,58.3981982
26.96196196,20.63793794,3.082282282,80.21521522,58.40690691
26.97197197,20.64374374,3.081681682,80.21121121,58.41561562
26.98198198,20.64954955,3.081081081,80.20720721,58.42432432
26.99199199,20.65535536,3.08048048,80.2032032,58.43303303
27.002002,20.66116116,3.07987988,80.1991992,58.44174174
27.01201201,20.66696697,3.079279279,80.1951952,58.45045045
27.02202202,20.67277277,3.078678679,80.19119119,58.45915916
27.03203203,20.67857858,3.078078078,80.18718719,58.46786787
27.04204204,20.68438438,3.077477477,80.18318318,58.47657658
27.05205205,20.69019019,3.076876877,80.17917918,58.48528529
27.06206206,20.695996,3.076276276,80.17517518,58.49399399
27.07207207,20.7018018,3.075675676,80.17117117,58.5027027
27.08208208,20.70760761,3.075075075,80.16716717,58.51141141
27.09209209,20.71341341,3.074474474,80.16316316,58.52012012
27.1021021,20.71921922,3.073873874,80.15915916,58.52882883
27.11211211,20.72502503,3.073273273,80.15515516,58.53753754
27.12212212,20.73083083,3.072672673,80.15115115,58.54624625
27.13213213,20.73663664,3.072072072,80.14714715,58.55495495
27.14214214,20.74244244,3.071471471,80.14314314,58.56366366
27.15215215,20.74824825,3.070870871,80.13913914,58.57237237
27.16216216,20.75405405,3.07027027,80.13513514,58.58108108
27.17217217,20.75985986,3.06966967,80.13113113,58.58978979
27.18218218,20.76566567,3.069069069,80.12712713,58.5984985
27.19219219,20.77147147,3.068468468,80.12312312,58.60720721
27.2022022,20.77727728,3.067867868,80.11911912,58.61591592
27.21221221,20.78308308,3.067267267,80.11511512,58.62462462
27.22222222,20.78888889,3.066666667,80.11111111,58.63333333
27.23223223,20.79469469,3.066066066,80.10710711,58.64204204
27.24224224,20.8005005,3.065465465,80.1031031,58.65075075
27.25225225,20.80630631,3.064864865,80.0990991,58.65945946
27.26226226,20.81211211,3.064264264,80.0950951,58.66816817
27.27227227,20.81791792,3.063663664,80.09109109,58.67687688
27.28228228,20.82372372,3.063063063,80.08708709,58.68558559
27.29229229,20.82952953,3.062462462,80.08308308,58.69429429
27.3023023,20.83533534,3.061861862,80.07907908,58.703003
27.31231231,20.84114114,3.061261261,80.07507508,58.71171171
27.32232232,20.84694695,3.060660661,80.07107107,58.72042042
27.33233233,20.85275275,3.06006006,80.06706707,58.72912913
27.34234234,20.85855856,3.059459459,80.06306306,58.73783784
27.35235235,20.86436436,3.058858859,80.05905906,58.74654655
27.36236236,20.87017017,3.058258258,80.05505506,58.75525526
27.37237237,20.87597598,3.057657658,80.05105105,58.76396396
27.38238238,20.88178178,3.057057057,80.04704705,58.77267267
27.39239239,20.88758759,3.056456456,80.04304304,58.78138138
27.4024024,20.89339339,3.055855856,80.03903904,58.79009009
27.41241241,20.8991992,3.055255255,80.03503504,58.7987988
27.42242242,20.90500501,3.054654655,80.03103103,58.80750751
27.43243243,20.91081081,3.054054054,80.02702703,58.81621622
27.44244244,20.91661662,3.053453453,80.02302302,58.82492492
27.45245245,20.92242242,3.052852853,80.01901902,58.83363363
27.46246246,20.92822823,3.052252252,80.01501502,58.84234234
27.47247247,20.93403403,3.051651652,80.01101101,58.85105105
27.48248248,20.93983984,3.051051051,80.00700701,58.85975976
27.49249249,20.94564565,3.05045045,80.003003,58.86846847
27.5025025,20.95145145,3.04984985,79.998999,58.87717718
27.51251251,20.95725726,3.049249249,79.99499499,58.88588589
27.52252252,20.96306306,3.048648649,79.99099099,58.89459459
27.53253253,20.96886887,3.048048048,79.98698699,58.9033033
27.54254254,20.97467467,3.047447447,79.98298298,58.91201201
27.55255255,20.98048048,3.046846847,79.97897898,58.92072072
27.56256256,20.98628629,3.046246246,79.97497497,58.92942943
27.57257257,20.99209209,3.045645646,79.97097097,58.93813814
27.58258258,20.9978979,3.045045045,79.96696697,58.94684685
27.59259259,21.0037037,3.044444444,79.96296296,58.95555556
27.6026026,21.00950951,3.043843844,79.95895896,58.96426426
27.61261261,21.01531532,3.043243243,79.95495495,58.97297297
27.62262262,21.02112112,3.042642643,79.95095095,58.98168168
27.63263263,21.02692693,3.042042042,79.94694695,58.99039039
27.64264264,21.03273273,3.041441441,79.94294294,58.9990991
27.65265265,21.03853854,3.040840841,79.93893894,59.00780781
27.66266266,21.04434434,3.04024024,79.93493493,59.01651652
27.67267267,21.05015015,3.03963964,79.93093093,59.02522523
27.68268268,21.05595596,3.039039039,79.92692693,59.03393393
27.69269269,21.06176176,3.038438438,79.92292292,59.04264264
27.7027027,21.06756757,3.037837838,79.91891892,59.05135135
27.71271271,21.07337337,3.037237237,79.91491491,59.06006006
27.72272272,21.07917918,3.036636637,79.91091091,59.06876877
27.73273273,21.08498498,3.036036036,79.90690691,59.07747748
27.74274274,21.09079079,3.035435435,79.9029029,59.08618619
27.75275275,21.0965966,3.034834835,79.8988989,59.09489489
27.76276276,21.1024024,3.034234234,79.89489489,59.1036036
27.77277277,21.10820821,3.033633634,79.89089089,59.11231231
27.78278278,21.11401401,3.033033033,79.88688689,59.12102102
27.79279279,21.11981982,3.032432432,79.88288288,59.12972973
27.8028028,21.12562563,3.031831832,79.87887888,59.13843844
27.81281281,21.13143143,3.031231231,79.87487487,59.14714715
27.82282282,21.13723724,3.030630631,79.87087087,59.15585586
27.83283283,21.14304304,3.03003003,79.86686687,59.16456456
27.84284284,21.14884885,3.029429429,79.86286286,59.17327327
27.85285285,21.15465465,3.028828829,79.85885886,59.18198198
27.86286286,21.16046046,3.028228228,79.85485485,59.19069069
27.87287287,21.16626627,3.027627628,79.85085085,59.1993994
27.88288288,21.17207207,3.027027027,79.84684685,59.20810811
27.89289289,21.17787788,3.026426426,79.84284284,59.21681682
27.9029029,21.18368368,3.025825826,79.83883884,59.22552553
27.91291291,21.18948949,3.025225225,79.83483483,59.23423423
27.92292292,21.1952953,3.024624625,79.83083083,59.24294294
27.93293293,21.2011011,3.024024024,79.82682683,59.25165165
27.94294294,21.20690691,3.023423423,79.82282282,59.26036036
27.95295295,21.21271271,3.022822823,79.81881882,59.26906907
27.96296296,21.21851852,3.022222222,79.81481481,59.27777778
27.97297297,21.22432432,3.021621622,79.81081081,59.28648649
27.98298298,21.23013013,3.021021021,79.80680681,59.2951952
27.99299299,21.23593594,3.02042042,79.8028028,59.3039039
28.003003,21.24174174,3.01981982,79.7987988,59.31261261
28.01301301,21.24754755,3.019219219,79.79479479,59.32132132
28.02302302,21.25335335,3.018618619,79.79079079,59.33003003
28.03303303,21.25915916,3.018018018,79.78678679,59.33873874
28.04304304,21.26496496,3.017417417,79.78278278,59.34744745
28.05305305,21.27077077,3.016816817,79.77877878,59.35615616
28.06306306,21.27657658,3.016216216,79.77477477,59.36486486
28.07307307,21.28238238,3.015615616,79.77077077,59.37357357
28.08308308,21.28818819,3.015015015,79.76676677,59.38228228
28.09309309,21.29399399,3.014414414,79.76276276,59.39099099
28.1031031,21.2997998,3.013813814,79.75875876,59.3996997
28.11311311,21.30560561,3.013213213,79.75475475,59.40840841
28.12312312,21.31141141,3.012612613,79.75075075,59.41711712
28.13313313,21.31721722,3.012012012,79.74674675,59.42582583
28.14314314,21.32302302,3.011411411,79.74274274,59.43453453
28.15315315,21.32882883,3.010810811,79.73873874,59.44324324
28.16316316,21.33463463,3.01021021,79.73473473,59.45195195
28.17317317,21.34044044,3.00960961,79.73073073,59.46066066
28.18318318,21.34624625,3.009009009,79.72672673,59.46936937
28.19319319,21.35205205,3.008408408,79.72272272,59.47807808
28.2032032,21.35785786,3.007807808,79.71871872,59.48678679
28.21321321,21.36366366,3.007207207,79.71471471,59.4954955
28.22322322,21.36946947,3.006606607,79.71071071,59.5042042
28.23323323,21.37527528,3.006006006,79.70670671,59.51291291
28.24324324,21.38108108,3.005405405,79.7027027,59.52162162
28.25325325,21.38688689,3.004804805,79.6986987,59.53033033
28.26326326,21.39269269,3.004204204,79.69469469,59.53903904
28.27327327,21.3984985,3.003603604,79.69069069,59.54774775
28.28328328,21.4043043,3.003003003,79.68668669,59.55645646
28.29329329,21.41011011,3.002402402,79.68268268,59.56516517
28.3033033,21.41591592,3.001801802,79.67867868,59.57387387
28.31331331,21.42172172,3.001201201,79.67467467,59.58258258
28.32332332,21.42752753,3.000600601,79.67067067,59.59129129
28.33333333,21.43333333,3,79.66666667,59.6
28.34334334,21.43913914,2.999399399,79.66266266,59.60870871
28.35335335,21.44494494,2.998798799,79.65865866,59.61741742
28.36336336,21.45075075,2.998198198,79.65465465,59.62612613
28.37337337,21.45655656,2.997597598,79.65065065,59.63483483
28.38338338,21.46236236,2.996996997,79.64664665,59.64354354
28.39339339,21.46816817,2.996396396,79.64264264,59.65225225
28.4034034,21.47397397,2.995795796,79.63863864,59.66096096
28.41341341,21.47977978,2.995195195,79.63463463,59.66966967
28.42342342,21.48558559,2.994594595,79.63063063,59.67837838
28.43343343,21.49139139,2.993993994,79.62662663,59.68708709
28.44344344,21.4971972,2.993393393,79.62262262,59.6957958
28.45345345,21.503003,2.992792793,79.61861862,59.7045045
28.46346346,21.50880881,2.992192192,79.61461461,59.71321321
28.47347347,21.51461461,2.991591592,79.61061061,59.72192192
28.48348348,21.52042042,2.990990991,79.60660661,59.73063063
28.49349349,21.52622623,2.99039039,79.6026026,59.73933934
28.5035035,21.53203203,2.98978979,79.5985986,59.74804805
28.51351351,21.53783784,2.989189189,79.59459459,59.75675676
28.52352352,21.54364364,2.988588589,79.59059059,59.76546547
28.53353353,21.54944945,2.987987988,79.58658659,59.77417417
28.54354354,21.55525526,2.987387387,79.58258258,59.78288288
28.55355355,21.56106106,2.986786787,79.57857858,59.79159159
28.56356356,21.56686687,2.986186186,79.57457457,59.8003003
28.57357357,21.57267267,2.985585586,79.57057057,59.80900901
28.58358358,21.57847848,2.984984985,79.56656657,59.81771772
28.59359359,21.58428428,2.984384384,79.56256256,59.82642643
28.6036036,21.59009009,2.983783784,79.55855856,59.83513514
28.61361361,21.5958959,2.983183183,79.55455455,59.84384384
28.62362362,21.6017017,2.982582583,79.55055055,59.85255255
28.63363363,21.60750751,2.981981982,79.54654655,59.86126126
28.64364364,21.61331331,2.981381381,79.54254254,59.86996997
28.65365365,21.61911912,2.980780781,79.53853854,59.87867868
28.66366366,21.62492492,2.98018018,79.53453453,59.88738739
28.67367367,21.63073073,2.97957958,79.53053053,59.8960961
28.68368368,21.63653654,2.978978979,79.52652653,59.9048048
28.69369369,21.64234234,2.978378378,79.52252252,59.91351351
28.7037037,21.64814815,2.977777778,79.51851852,59.92222222
28.71371371,21.65395395,2.977177177,79.51451451,59.93093093
28.72372372,21.65975976,2.976576577,79.51051051,59.93963964
28.73373373,21.66556557,2.975975976,79.50650651,59.94834835
28.74374374,21.67137137,2.975375375,79.5025025,59.95705706
28.75375375,21.67717718,2.974774775,79.4984985,59.96576577
28.76376376,21.68298298,2.974174174,79.49449449,59.97447447
28.77377377,21.68878879,2.973573574,79.49049049,59.98318318
28.78378378,21.69459459,2.972972973,79.48648649,59.99189189
28.79379379,21.7004004,2.972372372,79.48248248,60.0006006
28.8038038,21.70620621,2.971771772,79.47847848,60.00930931
28.81381381,21.71201201,2.971171171,79.47447447,60.01801802
28.82382382,21.71781782,2.970570571,79.47047047,60.02672673
28.83383383,21.72362362,2.96996997,79.46646647,60.03543544
28.84384384,21.72942943,2.969369369,79.46246246,60.04414414
28.85385385,21.73523524,2.968768769,79.45845846,60.05285285
28.86386386,21.74104104,2.968168168,79.45445445,60.06156156
28.87387387,21.74684685,2.967567568,79.45045045,60.07027027
28.88388388,21.75265265,2.966966967,79.44644645,60.07897898
28.89389389,21.75845846,2.966366366,79.44244244,60.08768769
28.9039039,21.76426426,2.965765766,79.43843844,60.0963964
28.91391391,21.77007007,2.965165165,79.43443443,60.10510511
28.92392392,21.77587588,2.964564565,79.43043043,60.11381381
28.93393393,21.78168168,2.963963964,79.42642643,60.12252252
28.94394394,21.78748749,2.963363363,79.42242242,60.13123123
28.95395395,21.79329329,2.962762763,79.41841842,60.13993994
